date,symbol,action,score,price,pe_ratio,roe,debt_to_equity,reason,rank,sector,price_7d,price_30d,price_90d,return_7d,return_30d,return_90d
2026-03-26 15:11:06.116240,NIFTYBEES,SELL,0.0,263.73,0.0,0.0,0.0,HOLD (NOT ANALYZED),0,Unknown,256.2200012207031,,,-2.85,,
2026-03-26 16:00:39.305550,DRREDDY,INCREASE,63.897520117187504,1300.7,19.15611,16.1,18.026,🟡 HOLD,0,Healthcare,1199.4000244140625,,,-7.79,,
2026-03-26 16:00:39.310513,J&KBANK,WATCHLIST,59.95316011718751,118.07,6.0362988,14.635,0.0,🟡 HOLD,0,Financial Services,112.9000015258789,,,-4.38,,
2026-03-26 16:00:39.313701,SBIN,WATCHLIST,59.552360117187504,1060.6,11.547088,15.9252,0.0,🟡 HOLD,0,Financial Services,1005.2999877929688,,,-5.21,,
2026-03-26 16:00:39.316762,INDIANB,WATCHLIST,58.368760117187506,909.05,10.638385,15.752,0.0,🟡 HOLD,0,Financial Services,886.8499755859375,,,-2.44,,
2026-03-26 16:00:39.319804,ICICIBANK,HOLD,57.241560117187504,1259.7,17.211367,16.798,0.0,🟡 HOLD,0,Financial Services,1209.0,,,-4.02,,
2026-03-26 16:00:39.322552,AXISBANK,HOLD,56.1327601171875,1222.1,14.514252,13.625,0.0,🟡 HOLD,0,Financial Services,1214.199951171875,,,-0.65,,
2026-03-26 16:00:39.325688,GICRE,HOLD,55.82836011718751,367.3,6.694004,10.142,0.0,🟡 HOLD,0,Financial Services,387.4500122070313,,,5.49,,
2026-03-26 16:00:39.328801,ICICIGI,HOLD,55.7851601171875,1770.3,32.363804,17.266,0.0,🟡 HOLD,0,Financial Services,1692.0,,,-4.42,,
2026-03-26 16:00:39.331569,KOTAKBANK,HOLD,54.7795601171875,371.1,19.645315,14.0492,0.0,🟡 HOLD,0,Financial Services,352.54998779296875,,,-5.0,,
2026-03-26 16:00:39.334613,CANBK,HOLD,53.96236011718751,136.53,6.130669,18.215,0.0,🟡 HOLD,0,Financial Services,127.5500030517578,,,-6.58,,
2026-03-26 16:00:39.337607,MAHABANK,REDUCE,53.737560117187506,65.51,7.7802854,21.175,0.0,🟡 HOLD,0,Financial Services,65.08999633789062,,,-0.64,,
2026-03-26 16:00:39.340361,PNB,REDUCE,52.704360117187505,110.07,7.105875,12.706,0.0,🟡 HOLD,0,Financial Services,104.5,,,-5.06,,
2026-03-26 16:00:39.343231,IOB,WEAK SELL,52.2159601171875,33.05,13.434958,15.338,0.0,🟠 WEAK SELL,0,Financial Services,32.720001220703125,,,-1.0,,
2026-03-26 16:00:39.345978,BANKBARODA,REDUCE,51.39876011718751,272.7,7.2468777,12.813,0.0,🟡 HOLD,0,Financial Services,252.97000122070312,,,-7.24,,
2026-03-26 16:00:39.348487,UNIONBANK,REDUCE,51.0875601171875,180.32,7.2680373,15.561,0.0,🟠 WEAK SELL,0,Financial Services,172.8000030517578,,,-4.17,,
2026-03-26 16:00:39.351457,LICHSGFIN,WEAK SELL,50.6015601171875,496.3,4.9774346,14.971,500.0,🟠 WEAK SELL,0,Financial Services,514.25,,,3.62,,
2026-03-26 16:00:39.354388,ICICIPRULI,HOLD,49.8427601171875,540.6,57.145874,10.913,19.287,🟠 WEAK SELL,0,Financial Services,502.5499877929687,,,-7.04,,
2026-03-26 16:00:39.357367,BANKINDIA,WEAK SELL,48.76756011718751,149.5,6.9309225,12.05,0.0,🟠 WEAK SELL,0,Financial Services,140.69000244140625,,,-5.89,,
2026-03-26 16:00:39.361765,BAJAJHLDNG,REDUCE,48.72516011718751,9554.0,12.1065445,10.4019,0.019,🟠 WEAK SELL,0,Financial Services,9021.0,,,-5.58,,
2026-03-26 16:00:39.367033,CENTRALBK,REDUCE,46.53556011718751,34.12,6.2720585,13.226,0.0,🟠 WEAK SELL,0,Financial Services,33.41999816894531,,,-2.05,,
2026-03-26 16:00:39.370241,UCOBANK,REDUCE,44.589160117187504,24.61,11.946603,8.567,0.0,🟠 WEAK SELL,0,Financial Services,24.049999237060547,,,-2.28,,
2026-03-26 16:00:39.372805,IDBI,SELL,39.2011601171875,67.15,7.771991,14.728,0.0,🟠 WEAK SELL,0,Financial Services,68.04000091552734,,,1.33,,
2026-03-26 16:00:39.375253,NIFTYBEES,SELL,0.0,263.73,0.0,0.0,0.0,HOLD (NOT ANALYZED),0,Unknown,256.2200012207031,,,-2.85,,
2026-03-26 18:04:45.492015,DRREDDY,INCREASE,63.897520117187504,1300.7,19.15611,16.1,18.026,🟡 HOLD,0,Healthcare,1199.4000244140625,,,-7.79,,
2026-03-26 18:04:45.496342,J&KBANK,WATCHLIST,59.95316011718751,118.07,6.0362988,14.635,0.0,🟡 HOLD,0,Financial Services,112.9000015258789,,,-4.38,,
2026-03-26 18:04:45.499334,SBIN,WATCHLIST,59.552360117187504,1060.6,11.547088,15.9252,0.0,🟡 HOLD,0,Financial Services,1005.2999877929688,,,-5.21,,
2026-03-26 18:04:45.502302,INDIANB,WATCHLIST,58.368760117187506,909.05,10.638385,15.752,0.0,🟡 HOLD,0,Financial Services,886.8499755859375,,,-2.44,,
2026-03-26 18:04:45.505355,ICICIBANK,HOLD,57.241560117187504,1259.7,17.211367,16.798,0.0,🟡 HOLD,0,Financial Services,1209.0,,,-4.02,,
2026-03-26 18:04:45.508281,AXISBANK,HOLD,56.1327601171875,1222.1,14.514252,13.625,0.0,🟡 HOLD,0,Financial Services,1214.199951171875,,,-0.65,,
2026-03-26 18:04:45.511133,GICRE,HOLD,55.82836011718751,367.3,6.694004,10.142,0.0,🟡 HOLD,0,Financial Services,387.4500122070313,,,5.49,,
2026-03-26 18:04:45.513948,ICICIGI,HOLD,55.7851601171875,1770.3,32.363804,17.266,0.0,🟡 HOLD,0,Financial Services,1692.0,,,-4.42,,
2026-03-26 18:04:45.516775,KOTAKBANK,HOLD,54.7795601171875,371.1,19.645315,14.0492,0.0,🟡 HOLD,0,Financial Services,352.54998779296875,,,-5.0,,
2026-03-26 18:04:45.519532,CANBK,HOLD,53.96236011718751,136.53,6.130669,18.215,0.0,🟡 HOLD,0,Financial Services,127.5500030517578,,,-6.58,,
2026-03-26 18:04:45.522296,MAHABANK,REDUCE,53.737560117187506,65.51,7.7802854,21.175,0.0,🟡 HOLD,0,Financial Services,65.08999633789062,,,-0.64,,
2026-03-26 18:04:45.525096,PNB,REDUCE,52.704360117187505,110.07,7.105875,12.706,0.0,🟡 HOLD,0,Financial Services,104.5,,,-5.06,,
2026-03-26 18:04:45.527823,IOB,WEAK SELL,52.2159601171875,33.05,13.434958,15.338,0.0,🟠 WEAK SELL,0,Financial Services,32.720001220703125,,,-1.0,,
2026-03-26 18:04:45.530596,BANKBARODA,REDUCE,51.39876011718751,272.7,7.2468777,12.813,0.0,🟡 HOLD,0,Financial Services,252.97000122070312,,,-7.24,,
2026-03-26 18:04:45.533367,UNIONBANK,REDUCE,51.0875601171875,180.32,7.2680373,15.561,0.0,🟠 WEAK SELL,0,Financial Services,172.8000030517578,,,-4.17,,
2026-03-26 18:04:45.536115,LICHSGFIN,WEAK SELL,50.6015601171875,496.3,4.9774346,14.971,500.0,🟠 WEAK SELL,0,Financial Services,514.25,,,3.62,,
2026-03-26 18:04:45.538876,ICICIPRULI,HOLD,49.8427601171875,540.6,57.145874,10.913,19.287,🟠 WEAK SELL,0,Financial Services,502.5499877929687,,,-7.04,,
2026-03-26 18:04:45.541763,BANKINDIA,WEAK SELL,48.76756011718751,149.5,6.9309225,12.05,0.0,🟠 WEAK SELL,0,Financial Services,140.69000244140625,,,-5.89,,
2026-03-26 18:04:45.544964,BAJAJHLDNG,REDUCE,48.72516011718751,9554.0,12.1065445,10.4019,0.019,🟠 WEAK SELL,0,Financial Services,9021.0,,,-5.58,,
2026-03-26 18:04:45.547780,CENTRALBK,REDUCE,46.53556011718751,34.12,6.2720585,13.226,0.0,🟠 WEAK SELL,0,Financial Services,33.41999816894531,,,-2.05,,
2026-03-26 18:04:45.550429,UCOBANK,REDUCE,44.589160117187504,24.61,11.946603,8.567,0.0,🟠 WEAK SELL,0,Financial Services,24.049999237060547,,,-2.28,,
2026-03-26 18:04:45.553451,IDBI,SELL,39.2011601171875,67.15,7.771991,14.728,0.0,🟠 WEAK SELL,0,Financial Services,68.04000091552734,,,1.33,,
2026-03-26 18:04:45.556059,NIFTYBEES,SELL,0.0,263.73,0.0,0.0,0.0,HOLD (NOT ANALYZED),0,Unknown,256.2200012207031,,,-2.85,,
2026-03-26 18:11:51.912873,DRREDDY,INCREASE,63.897520117187504,1300.7,19.15611,16.1,18.026,🟡 HOLD,0,Healthcare,1199.4000244140625,,,-7.79,,
2026-03-26 18:11:51.918546,J&KBANK,WATCHLIST,59.95316011718751,118.07,6.0362988,14.635,0.0,🟡 HOLD,0,Financial Services,112.9000015258789,,,-4.38,,
2026-03-26 18:11:51.921679,SBIN,WATCHLIST,59.552360117187504,1060.6,11.547088,15.9252,0.0,🟡 HOLD,0,Financial Services,1005.2999877929688,,,-5.21,,
2026-03-26 18:11:51.924848,INDIANB,WATCHLIST,58.368760117187506,909.05,10.638385,15.752,0.0,🟡 HOLD,0,Financial Services,886.8499755859375,,,-2.44,,
2026-03-26 18:11:51.927917,ICICIBANK,HOLD,57.241560117187504,1259.7,17.211367,16.798,0.0,🟡 HOLD,0,Financial Services,1209.0,,,-4.02,,
2026-03-26 18:11:51.931154,AXISBANK,HOLD,56.1327601171875,1222.1,14.514252,13.625,0.0,🟡 HOLD,0,Financial Services,1214.199951171875,,,-0.65,,
2026-03-26 18:11:51.934560,GICRE,HOLD,55.82836011718751,367.3,6.694004,10.142,0.0,🟡 HOLD,0,Financial Services,387.4500122070313,,,5.49,,
2026-03-26 18:11:51.937763,ICICIGI,HOLD,55.7851601171875,1770.3,32.363804,17.266,0.0,🟡 HOLD,0,Financial Services,1692.0,,,-4.42,,
2026-03-26 18:11:51.940728,KOTAKBANK,HOLD,54.7795601171875,371.1,19.645315,14.0492,0.0,🟡 HOLD,0,Financial Services,352.54998779296875,,,-5.0,,
2026-03-26 18:11:51.943805,CANBK,HOLD,53.96236011718751,136.53,6.130669,18.215,0.0,🟡 HOLD,0,Financial Services,127.5500030517578,,,-6.58,,
2026-03-26 18:11:51.947103,MAHABANK,REDUCE,53.737560117187506,65.51,7.7802854,21.175,0.0,🟡 HOLD,0,Financial Services,65.08999633789062,,,-0.64,,
2026-03-26 18:11:51.950010,PNB,REDUCE,52.704360117187505,110.07,7.105875,12.706,0.0,🟡 HOLD,0,Financial Services,104.5,,,-5.06,,
2026-03-26 18:11:51.952833,IOB,WEAK SELL,52.2159601171875,33.05,13.434958,15.338,0.0,🟠 WEAK SELL,0,Financial Services,32.720001220703125,,,-1.0,,
2026-03-26 18:11:51.955860,BANKBARODA,REDUCE,51.39876011718751,272.7,7.2468777,12.813,0.0,🟡 HOLD,0,Financial Services,252.97000122070312,,,-7.24,,
2026-03-26 18:11:51.959104,UNIONBANK,REDUCE,51.0875601171875,180.32,7.2680373,15.561,0.0,🟠 WEAK SELL,0,Financial Services,172.8000030517578,,,-4.17,,
2026-03-26 18:11:51.962354,LICHSGFIN,WEAK SELL,50.6015601171875,496.3,4.9774346,14.971,500.0,🟠 WEAK SELL,0,Financial Services,514.25,,,3.62,,
2026-03-26 18:11:51.965446,ICICIPRULI,HOLD,49.8427601171875,540.6,57.145874,10.913,19.287,🟠 WEAK SELL,0,Financial Services,502.5499877929687,,,-7.04,,
2026-03-26 18:11:51.968946,BANKINDIA,WEAK SELL,48.76756011718751,149.5,6.9309225,12.05,0.0,🟠 WEAK SELL,0,Financial Services,140.69000244140625,,,-5.89,,
2026-03-26 18:11:51.972085,BAJAJHLDNG,REDUCE,48.72516011718751,9554.0,12.1065445,10.4019,0.019,🟠 WEAK SELL,0,Financial Services,9021.0,,,-5.58,,
2026-03-26 18:11:51.975027,CENTRALBK,REDUCE,46.53556011718751,34.12,6.2720585,13.226,0.0,🟠 WEAK SELL,0,Financial Services,33.41999816894531,,,-2.05,,
2026-03-26 18:11:51.978162,UCOBANK,REDUCE,44.589160117187504,24.61,11.946603,8.567,0.0,🟠 WEAK SELL,0,Financial Services,24.049999237060547,,,-2.28,,
2026-03-26 18:11:51.980957,IDBI,SELL,39.2011601171875,67.15,7.771991,14.728,0.0,🟠 WEAK SELL,0,Financial Services,68.04000091552734,,,1.33,,
2026-03-26 18:11:51.983601,NIFTYBEES,SELL,0.0,263.73,0.0,0.0,0.0,HOLD (NOT ANALYZED),0,Unknown,256.2200012207031,,,-2.85,,
2026-03-26 23:20:32.598308,DRREDDY,INCREASE,63.897520117187504,1300.7,19.15611,16.1,18.026,🟡 HOLD,0,Healthcare,1199.4000244140625,,,-7.79,,
2026-03-26 23:20:32.618895,J&KBANK,WATCHLIST,59.95316011718751,118.07,6.0362988,14.635,0.0,🟡 HOLD,0,Financial Services,112.9000015258789,,,-4.38,,
2026-03-26 23:20:32.622140,SBIN,WATCHLIST,59.552360117187504,1060.6,11.547088,15.9252,0.0,🟡 HOLD,0,Financial Services,1005.2999877929688,,,-5.21,,
2026-03-26 23:20:32.625138,INDIANB,WATCHLIST,58.368760117187506,909.05,10.638385,15.752,0.0,🟡 HOLD,0,Financial Services,886.8499755859375,,,-2.44,,
2026-03-26 23:20:32.628064,ICICIBANK,HOLD,57.241560117187504,1259.7,17.211367,16.798,0.0,🟡 HOLD,0,Financial Services,1209.0,,,-4.02,,
2026-03-26 23:20:32.631209,AXISBANK,HOLD,56.1327601171875,1222.1,14.514252,13.625,0.0,🟡 HOLD,0,Financial Services,1214.199951171875,,,-0.65,,
2026-03-26 23:20:32.634365,GICRE,HOLD,55.82836011718751,367.3,6.694004,10.142,0.0,🟡 HOLD,0,Financial Services,387.4500122070313,,,5.49,,
2026-03-26 23:20:32.637289,ICICIGI,HOLD,55.7851601171875,1770.3,32.363804,17.266,0.0,🟡 HOLD,0,Financial Services,1692.0,,,-4.42,,
2026-03-26 23:20:32.640172,KOTAKBANK,HOLD,54.7795601171875,371.1,19.645315,14.0492,0.0,🟡 HOLD,0,Financial Services,352.54998779296875,,,-5.0,,
2026-03-26 23:20:32.642911,CANBK,HOLD,53.96236011718751,136.53,6.130669,18.215,0.0,🟡 HOLD,0,Financial Services,127.5500030517578,,,-6.58,,
2026-03-26 23:20:32.645682,MAHABANK,REDUCE,53.737560117187506,65.51,7.7802854,21.175,0.0,🟡 HOLD,0,Financial Services,65.08999633789062,,,-0.64,,
2026-03-26 23:20:32.648436,PNB,REDUCE,52.704360117187505,110.07,7.105875,12.706,0.0,🟡 HOLD,0,Financial Services,104.5,,,-5.06,,
2026-03-26 23:20:32.651113,IOB,WEAK SELL,52.2159601171875,33.05,13.434958,15.338,0.0,🟠 WEAK SELL,0,Financial Services,32.720001220703125,,,-1.0,,
2026-03-26 23:20:32.653946,BANKBARODA,REDUCE,51.39876011718751,272.7,7.2468777,12.813,0.0,🟡 HOLD,0,Financial Services,252.97000122070312,,,-7.24,,
2026-03-26 23:20:32.656636,UNIONBANK,REDUCE,51.0875601171875,180.32,7.2680373,15.561,0.0,🟠 WEAK SELL,0,Financial Services,172.8000030517578,,,-4.17,,
2026-03-26 23:20:32.659662,LICHSGFIN,WEAK SELL,50.6015601171875,496.3,4.9774346,14.971,500.0,🟠 WEAK SELL,0,Financial Services,514.25,,,3.62,,
2026-03-26 23:20:32.662517,ICICIPRULI,HOLD,49.8427601171875,540.6,57.145874,10.913,19.287,🟠 WEAK SELL,0,Financial Services,502.5499877929687,,,-7.04,,
2026-03-26 23:20:32.665376,BANKINDIA,WEAK SELL,48.76756011718751,149.5,6.9309225,12.05,0.0,🟠 WEAK SELL,0,Financial Services,140.69000244140625,,,-5.89,,
2026-03-26 23:20:32.668468,BAJAJHLDNG,REDUCE,48.72516011718751,9554.0,12.1065445,10.4019,0.019,🟠 WEAK SELL,0,Financial Services,9021.0,,,-5.58,,
2026-03-26 23:20:32.671558,CENTRALBK,REDUCE,46.53556011718751,34.12,6.2720585,13.226,0.0,🟠 WEAK SELL,0,Financial Services,33.41999816894531,,,-2.05,,
2026-03-26 23:20:32.674734,UCOBANK,REDUCE,44.589160117187504,24.61,11.946603,8.567,0.0,🟠 WEAK SELL,0,Financial Services,24.049999237060547,,,-2.28,,
2026-03-26 23:20:32.677984,IDBI,SELL,39.2011601171875,67.15,7.771991,14.728,0.0,🟠 WEAK SELL,0,Financial Services,68.04000091552734,,,1.33,,
2026-03-26 23:20:32.680724,NIFTYBEES,SELL,0.0,263.73,0.0,0.0,0.0,HOLD (NOT ANALYZED),0,Unknown,256.2200012207031,,,-2.85,,
2026-03-26 23:26:23.864142,DRREDDY,INCREASE,63.897520117187504,1300.7,19.15611,16.1,18.026,🟡 HOLD,0,Healthcare,1199.4000244140625,,,-7.79,,
2026-03-26 23:26:23.870365,J&KBANK,WATCHLIST,59.95316011718751,118.07,6.0362988,14.635,0.0,🟡 HOLD,0,Financial Services,112.9000015258789,,,-4.38,,
2026-03-26 23:26:23.875031,SBIN,WATCHLIST,59.552360117187504,1060.6,11.547088,15.9252,0.0,🟡 HOLD,0,Financial Services,1005.2999877929688,,,-5.21,,
2026-03-26 23:26:23.879386,INDIANB,WATCHLIST,58.368760117187506,909.05,10.638385,15.752,0.0,🟡 HOLD,0,Financial Services,886.8499755859375,,,-2.44,,
2026-03-26 23:26:23.884072,ICICIBANK,HOLD,57.241560117187504,1259.7,17.211367,16.798,0.0,🟡 HOLD,0,Financial Services,1209.0,,,-4.02,,
2026-03-26 23:26:23.888051,AXISBANK,HOLD,56.1327601171875,1222.1,14.514252,13.625,0.0,🟡 HOLD,0,Financial Services,1214.199951171875,,,-0.65,,
2026-03-26 23:26:23.892315,GICRE,HOLD,55.82836011718751,367.3,6.694004,10.142,0.0,🟡 HOLD,0,Financial Services,387.4500122070313,,,5.49,,
2026-03-26 23:26:23.898025,ICICIGI,HOLD,55.7851601171875,1770.3,32.363804,17.266,0.0,🟡 HOLD,0,Financial Services,1692.0,,,-4.42,,
2026-03-26 23:26:23.901869,KOTAKBANK,HOLD,54.7795601171875,371.1,19.645315,14.0492,0.0,🟡 HOLD,0,Financial Services,352.54998779296875,,,-5.0,,
2026-03-26 23:26:23.904887,CANBK,HOLD,53.96236011718751,136.53,6.130669,18.215,0.0,🟡 HOLD,0,Financial Services,127.5500030517578,,,-6.58,,
2026-03-26 23:26:23.908925,MAHABANK,REDUCE,53.737560117187506,65.51,7.7802854,21.175,0.0,🟡 HOLD,0,Financial Services,65.08999633789062,,,-0.64,,
2026-03-26 23:26:23.914336,PNB,REDUCE,52.704360117187505,110.07,7.105875,12.706,0.0,🟡 HOLD,0,Financial Services,104.5,,,-5.06,,
2026-03-26 23:26:23.921377,IOB,WEAK SELL,52.2159601171875,33.05,13.434958,15.338,0.0,🟠 WEAK SELL,0,Financial Services,32.720001220703125,,,-1.0,,
2026-03-26 23:26:23.928317,BANKBARODA,REDUCE,51.39876011718751,272.7,7.2468777,12.813,0.0,🟡 HOLD,0,Financial Services,252.97000122070312,,,-7.24,,
2026-03-26 23:26:23.934878,UNIONBANK,REDUCE,51.0875601171875,180.32,7.2680373,15.561,0.0,🟠 WEAK SELL,0,Financial Services,172.8000030517578,,,-4.17,,
2026-03-26 23:26:23.941343,LICHSGFIN,WEAK SELL,50.6015601171875,496.3,4.9774346,14.971,500.0,🟠 WEAK SELL,0,Financial Services,514.25,,,3.62,,
2026-03-26 23:26:23.946489,ICICIPRULI,HOLD,49.8427601171875,540.6,57.145874,10.913,19.287,🟠 WEAK SELL,0,Financial Services,502.5499877929687,,,-7.04,,
2026-03-26 23:26:23.952198,BANKINDIA,WEAK SELL,48.76756011718751,149.5,6.9309225,12.05,0.0,🟠 WEAK SELL,0,Financial Services,140.69000244140625,,,-5.89,,
2026-03-26 23:26:23.960916,BAJAJHLDNG,REDUCE,48.72516011718751,9554.0,12.1065445,10.4019,0.019,🟠 WEAK SELL,0,Financial Services,9021.0,,,-5.58,,
2026-03-26 23:26:23.968473,CENTRALBK,REDUCE,46.53556011718751,34.12,6.2720585,13.226,0.0,🟠 WEAK SELL,0,Financial Services,33.41999816894531,,,-2.05,,
2026-03-26 23:26:23.974008,UCOBANK,REDUCE,44.589160117187504,24.61,11.946603,8.567,0.0,🟠 WEAK SELL,0,Financial Services,24.049999237060547,,,-2.28,,
2026-03-26 23:26:23.978575,IDBI,SELL,39.2011601171875,67.15,7.771991,14.728,0.0,🟠 WEAK SELL,0,Financial Services,68.04000091552734,,,1.33,,
2026-03-26 23:26:23.982461,NIFTYBEES,SELL,0.0,263.73,0.0,0.0,0.0,HOLD (NOT ANALYZED),0,Unknown,256.2200012207031,,,-2.85,,
2026-03-26 23:38:22.860191,DRREDDY,INCREASE,63.897520117187504,1300.7,19.15611,16.1,18.026,🟡 HOLD,0,Healthcare,1199.4000244140625,,,-7.79,,
2026-03-26 23:38:22.865648,J&KBANK,WATCHLIST,59.95316011718751,118.07,6.0362988,14.635,0.0,🟡 HOLD,0,Financial Services,112.9000015258789,,,-4.38,,
2026-03-26 23:38:22.869131,SBIN,WATCHLIST,59.552360117187504,1060.6,11.547088,15.9252,0.0,🟡 HOLD,0,Financial Services,1005.2999877929688,,,-5.21,,
2026-03-26 23:38:22.872899,INDIANB,WATCHLIST,58.368760117187506,909.05,10.638385,15.752,0.0,🟡 HOLD,0,Financial Services,886.8499755859375,,,-2.44,,
2026-03-26 23:38:22.876228,ICICIBANK,HOLD,57.241560117187504,1259.7,17.211367,16.798,0.0,🟡 HOLD,0,Financial Services,1209.0,,,-4.02,,
2026-03-26 23:38:22.879646,AXISBANK,HOLD,56.1327601171875,1222.1,14.514252,13.625,0.0,🟡 HOLD,0,Financial Services,1214.199951171875,,,-0.65,,
2026-03-26 23:38:22.882943,GICRE,HOLD,55.82836011718751,367.3,6.694004,10.142,0.0,🟡 HOLD,0,Financial Services,387.4500122070313,,,5.49,,
2026-03-26 23:38:22.886285,ICICIGI,HOLD,55.7851601171875,1770.3,32.363804,17.266,0.0,🟡 HOLD,0,Financial Services,1692.0,,,-4.42,,
2026-03-26 23:38:22.889373,KOTAKBANK,HOLD,54.7795601171875,371.1,19.645315,14.0492,0.0,🟡 HOLD,0,Financial Services,352.54998779296875,,,-5.0,,
2026-03-26 23:38:22.892785,CANBK,HOLD,53.96236011718751,136.53,6.130669,18.215,0.0,🟡 HOLD,0,Financial Services,127.5500030517578,,,-6.58,,
2026-03-26 23:38:22.896227,MAHABANK,REDUCE,53.737560117187506,65.51,7.7802854,21.175,0.0,🟡 HOLD,0,Financial Services,65.08999633789062,,,-0.64,,
2026-03-26 23:38:22.899665,PNB,REDUCE,52.704360117187505,110.07,7.105875,12.706,0.0,🟡 HOLD,0,Financial Services,104.5,,,-5.06,,
2026-03-26 23:38:22.902922,IOB,WEAK SELL,52.2159601171875,33.05,13.434958,15.338,0.0,🟠 WEAK SELL,0,Financial Services,32.720001220703125,,,-1.0,,
2026-03-26 23:38:22.906008,BANKBARODA,REDUCE,51.39876011718751,272.7,7.2468777,12.813,0.0,🟡 HOLD,0,Financial Services,252.97000122070312,,,-7.24,,
2026-03-26 23:38:22.909104,UNIONBANK,REDUCE,51.0875601171875,180.32,7.2680373,15.561,0.0,🟠 WEAK SELL,0,Financial Services,172.8000030517578,,,-4.17,,
2026-03-26 23:38:22.912112,LICHSGFIN,WEAK SELL,50.6015601171875,496.3,4.9774346,14.971,500.0,🟠 WEAK SELL,0,Financial Services,514.25,,,3.62,,
2026-03-26 23:38:22.915529,ICICIPRULI,HOLD,49.8427601171875,540.6,57.145874,10.913,19.287,🟠 WEAK SELL,0,Financial Services,502.5499877929687,,,-7.04,,
2026-03-26 23:38:22.919378,BANKINDIA,WEAK SELL,48.76756011718751,149.5,6.9309225,12.05,0.0,🟠 WEAK SELL,0,Financial Services,140.69000244140625,,,-5.89,,
2026-03-26 23:38:22.922517,BAJAJHLDNG,REDUCE,48.72516011718751,9554.0,12.1065445,10.4019,0.019,🟠 WEAK SELL,0,Financial Services,9021.0,,,-5.58,,
2026-03-26 23:38:22.925746,CENTRALBK,REDUCE,46.53556011718751,34.12,6.2720585,13.226,0.0,🟠 WEAK SELL,0,Financial Services,33.41999816894531,,,-2.05,,
2026-03-26 23:38:22.928996,UCOBANK,REDUCE,44.589160117187504,24.61,11.946603,8.567,0.0,🟠 WEAK SELL,0,Financial Services,24.049999237060547,,,-2.28,,
2026-03-26 23:38:22.932101,IDBI,SELL,39.2011601171875,67.15,7.771991,14.728,0.0,🟠 WEAK SELL,0,Financial Services,68.04000091552734,,,1.33,,
2026-03-26 23:38:22.935263,NIFTYBEES,SELL,0.0,263.73,0.0,0.0,0.0,HOLD (NOT ANALYZED),0,Unknown,256.2200012207031,,,-2.85,,
2026-03-30 13:04:27.033066,DRREDDY,INCREASE,60.044304133300784,1259.2,18.536728,16.1,18.026,🟡 HOLD,0,Healthcare,1196.0999755859375,,,-5.01,,
2026-03-30 13:04:27.039355,SBIN,HOLD,55.49527213330079,989.0,10.767472,15.9252,0.0,🟡 HOLD,0,Financial Services,1030.4000244140625,,,4.19,,
2026-03-30 13:04:27.043137,ICICIBANK,HOLD,54.95311213330078,1217.3,16.60936,16.798,0.0,🟡 HOLD,0,Financial Services,1245.5,,,2.32,,
2026-03-30 13:04:27.047080,GICRE,HOLD,54.270472133300785,360.8,6.5731463,10.142,0.0,🟡 HOLD,0,Financial Services,381.9500122070313,,,5.86,,
2026-03-30 13:04:27.050725,ICICIGI,HOLD,54.261832133300786,1713.2,31.33138,17.266,0.0,🟡 HOLD,0,Financial Services,1726.5999755859375,,,0.78,,
2026-03-30 13:04:27.054359,AXISBANK,HOLD,54.25135213330079,1159.7,13.766619,13.625,0.0,🟡 HOLD,0,Financial Services,1250.0999755859375,,,7.8,,
2026-03-30 13:04:27.057903,INDIANB,HOLD,52.93855213330079,855.15,9.999416,15.752,0.0,🟡 HOLD,0,Financial Services,905.25,,,5.86,,
2026-03-30 13:04:27.061308,KOTAKBANK,HOLD,52.54071213330079,357.6,18.930653,14.0492,0.0,🟡 HOLD,0,Financial Services,362.9500122070313,,,1.5,,
2026-03-30 13:04:27.064754,LICHSGFIN,WEAK SELL,50.58511213330079,501.35,5.0265694,14.971,500.0,🟠 WEAK SELL,0,Financial Services,512.8499755859375,,,2.29,,
2026-03-30 13:04:27.068137,BANKBARODA,HOLD,50.42455213330079,250.3,6.649841,12.813,0.0,🟡 HOLD,0,Financial Services,258.1000061035156,,,3.12,,
2026-03-30 13:04:27.071437,CANBK,REDUCE,50.057272133300785,125.11,5.6178713,18.215,0.0,🟡 HOLD,0,Financial Services,129.50999450683594,,,3.52,,
2026-03-30 13:04:27.075150,IOB,WEAK SELL,49.54799213330078,31.54,12.821138,15.338,0.0,🟠 WEAK SELL,0,Financial Services,32.939998626708984,,,4.44,,
2026-03-30 13:04:27.078395,MAHABANK,WEAK SELL,49.21231213330079,62.22,7.390736,21.175,0.0,🟠 WEAK SELL,0,Financial Services,66.54000091552734,,,6.94,,
2026-03-30 13:04:27.081907,J&KBANK,WEAK SELL,48.981000137329104,111.36,5.6903424,14.635,0.0,🟠 WEAK SELL,0,Financial Services,116.8499984741211,,,4.93,,
2026-03-30 13:04:27.085207,PNB,REDUCE,48.84567213330079,101.68,6.564235,12.706,0.0,🟠 WEAK SELL,0,Financial Services,104.58000183105467,,,2.85,,
2026-03-30 13:04:27.088772,UNIONBANK,WEAK SELL,47.322312133300784,168.03,6.772672,15.561,0.0,🟠 WEAK SELL,0,Financial Services,171.8800048828125,,,2.29,,
2026-03-30 13:04:27.092645,ICICIPRULI,HOLD,46.833352133300785,512.75,54.31674,10.913,19.287,🟠 WEAK SELL,0,Financial Services,516.6500244140625,,,0.76,,
